CATEGORÍA,CÓDIGO,DESCRIPCIÓN,STOCK,PRECIO DÓLARES,GARANTÍA,MARCA,PROMOCIÓN,DETALLE PROMOCIÓN
notebook core i5,nblen82x7009jlm,"notebook lenovo ideapad slim 3, 15.6 fhd tn, core i5-1335u 1.3/4.6ghz 16gb lpddr5-48",1,501.5,D,lenovo - idea,$415.00,R8115: Detalle de #PROMOCIONR8115
notebook core i5,nblen83a100gjlm,"notebook lenovo v15 g4 iru, 15.6 fhd tn, core i5-13420h 2.1 / 4.6ghz, 8gb ddr4-3200m",4,462.3,W,lenovo,$424.00,R8020: Detalle de #PROMOCIONR8020
notebook core i5,nblen83a100gklm,"notebook lenovo v15 g4 iru, 15.6 fhd tn, core i5-13420h 2.1 / 4.6ghz, 8gb ddr4-3200m",10,441.2,W,lenovo,$386.00,R7916: Detalle de #PROMOCIONR7916
notebook core i5,nblen83er001clm,"notebook lenovo ideapad slim 3 15.6 fhd tn core i5-12450h 2.0/4.4ghz, 8gb lpddr5-480",18,396.98,D,lenovo - idea,$349.00,R7451: Detalle de #PROMOCIONR7451
notebook core i7,nbhp81j17ltabm,"notebook hp 250 g10, 15.6 lcd led hd sva, core i7-1355u 1.70/5.00ghz, 16gb ddr4-3200",2,782.9,W,hp comercial,$607.00,R6958: Detalle de #PROMOCIONR6958
notebook core i7,nblen83em00adlm,"notebook lenovo ideapad slim 3, 15.6 fhd tn, core i7-13620h 2.40/4.90ghz 16gb lpddr5",11,604.01,F,lenovo - idea,$539.00,R7765: Detalle de #PROMOCIONR7765; R8124: PROM. BACK TO SCHOOL DESDE $539+IGV - NB LEN 15 I7-13 16 1T FREE - ADLM
notebook core ultra 5,nbhpa38p2la,"notebook hp 14-ep1001la, 14 fhd ips core ultra 5125h 1.2/4.5ghz 8gb ddr5-5600mhz (1x",3,623.21,D,hp consumo,$551.00,R7710: Detalle de #PROMOCIONR7710
notebook core ultra 5,nblen21mm001tlm,"notebook lenovo t14 gen 5, 14 wuxga ips, core ultra 5-125u, 4.3ghz, 16gb ddr5-5600 s",2,1504.49,W,lenovo - thinkpad,,R6723: GRATIS(MOCHILA + MOUSE TEROS) POR LA COMPRA DE NB LEN T14 G5 ULT5/16/512/W11P
notebook gaming core i5,nbasfx507zcn005,notebook asus fx507zc4-hn056 15.6 fhd ips core i5-12500h 2.5/4.5ghz 8gb ddr4-3200 so,2,749.73,D,asus - consumo,,
notebook gaming core i5,nbhpa14lcla,"notebook hp victus gaming 15-fa0021la 15.6 fhd ips core i5-12450h hasta 4.4ghz, 8gb ",3,730.64,D,hp consumo,$630.00,R7717: Detalle de #PROMOCIONR7717
notebook gaming core i5,nblen83gs006wlm,"notebook lenovo loq 15iax9 15.6 fhd ips, core i5-12450hx hasta 4.4ghz 8gb ddr5-4800m",20,657.97,D,lenovo - idea,$599.00,R7797: Detalle de #PROMOCIONR7797
notebook gaming core i5,nblen83gs00eqlm,"notebook lenovo loq 15iax9 15.6 fhd ips, core i5-12450hx hasta 4.4ghz, 24gb ddr5-480",10,742.7,D,lenovo - idea,$669.00,R7468: Detalle de #PROMOCIONR7468
notebook gaming core i5,nblen83gs00julm,"nb lenovo loq 15iax9, 15.6 fhd ips, core i5-12450hx 4.4ghz, 12gb ddr5-4800[@@@]512gb",4,687.42,D,lenovo - idea,$609.00,R7177: Detalle de #PROMOCIONR7177
notebook gaming core i7,nblen83df00h4lm,"nb lenovo legion pro 5 16irx9, 16 fhd ips, core i7-14700hx 5.5ghz, 16gb ddr5-5600[@@",3,1496.45,D,lenovo - idea,$1459.00,R7806: Detalle de #PROMOCIONR7806
notebook gaming core i7,nblen83dv00fhlm,"notebook lenovo loq 15irx9 15.6 fhd ips, core i7-13650hx 2.6/4.9ghz 12gb ddr5-4800mh",3,919.58,D,lenovo - idea,$849.00,R7801: Detalle de #PROMOCIONR7801
notebook gaming core i7,nblen83dv00fklm,"notebook lenovo loq 15irx9 15.6 fhd ips, core i7-13650hx 2.6/4.9ghz 16gb ddr5-4800mh",2,1024.1,D,lenovo - idea,$969.00,R7804: Detalle de #PROMOCIONR7804
notebook gaming ryzen 5,nbasfa506ncn016,"notebook asus tuf gaming a15, 15.6 fhd ips, ryzen r5-7535hs 4.55ghz 16gb ddr5-4800[@",1,744.71,D,asus - consumo,,
notebook gaming ryzen 5,nbhpa17e5la,"notebook hp victus gaming 15-fb2025la, 15.6 fhd ips, ryzen 5 8645hs 5ghz 16gb ddr5-5",2,662.3,D,hp consumo,$609.00,R7718: Detalle de #PROMOCIONR7718
notebook gaming ryzen 5,nbhpfb2063dx,notebook hp victus gaming 15-fb2063dx 15.6 fhd ips ryzen 5 7535hs 4.6 ghz 8gb ddr5-5,12,553.76,D,hp consumo storage,,
notebook gaming ryzen 7,nbasfa507nur005,"notebook asus fa507nur-lp005, 15.6 fhd ips, ryzen 7 7435hs 4.5ghz, 16gb ddr5 4800[@@",6,979.88,D,asus - consumo,,
notebook gaming ryzen 7,nblen83jc008flm,"notebook lenovo loq 15arp9, 15.6 fhd ips, amd ryzen 7 7435hs 4.5 ghz, 24gb ddr5 4800",2,1004.0,D,lenovo - idea,,R7598: GRATIS(ESTB 1KVA SOLIDO FXE-10) POR LA COMPRA DE NBG LEN 15 R7-7 24 1T V8G FREE
notebook gaming ryzen 7,nblen83jc008glm,"nb lenovo loq 15arp9, 15.6 fhd ips, amd ryzen 7-7435hs 4.5 ghz, 24gb ddr5-4800[@@@]5",0,837.17,D,lenovo - idea,$799.00,R7814: Detalle de #PROMOCIONR7814
"notebook, accesorios de",accte7020n,"cooler teros te-7020n, compatible con notebooks de hasta 15.6, 2 fan de 12cm[@@@]coo",14,7.54,D,teros,,R6285: PROMO 3+1 POR LA COMPRA DE COOLER PARA NB TE-7020N
"notebook, maletin/mochila",nbacte9011bl,"mochila teros te-acs9011bl, poliéster, soporta notebooks de hasta 15.6, azul[@@@]la ",16,12.94,D,teros,,
"notebook, maletin/mochila",nbacte9012bg,"mochila teros te-acs9012bg, poliéster, soporta notebooks de hasta 15.6, beige[@@@]la",20,13.05,D,teros,,
"notebook, maletin/mochila",nbacte9014gr,cartuchera &#65279;/ estuche &#65279;/ &#65279;organizador / portacables teros te-acs,20,5.53,D,teros,,
"notebook, maletin/mochila",nbacte9015bg,"cartuchera / estuche / organizador / portacables teros te-acs9015, beige[@@@]cartuche",20,5.53,D,teros,,
"notebook, maletin/mochila",nbacte9016bl,"cartuchera / estuche / organizador / portacables teros te-acs9016, azul[@@@]cartucher",20,5.53,D,teros,,
"notebook, maletin/mochila",nbacte9017bk,"mochila teros te-acs9017bk, poliéster, soporta notebooks de hasta 15.6, negro[@@@]mo",17,14.07,D,teros,,
"notebook, maletin/mochila",nbacte9017db,"cartuchera / estuche / organizador / portacables teros te-acs9017db, azul marino[@@@]",20,5.53,D,teros,,
"notebook, maletin/mochila",nbacte9019bl,"mochila teros te-acs9019bl, poliéster, soporta notebooks de hasta 15.6, azul + marró",12,8.84,D,teros,,
"notebook, maletin/mochila",nbacte9019s,"maletín gris teros te-9019s para notebooks de hasta 15.6, poliéster, gris[@@@]el mal",3,6.52,D,teros,,
"notebook, maletin/mochila",nbacte9021mg,"mochila teros te-acs9021mg, poliéster, soporta nbs de hasta 15.6, verde militar + ma",20,7.24,D,teros,,
"notebook, maletin/mochila",nbacte9022bl,"mochila teros te-acs9022bl, poliéster, soporta notebooks de hasta 15.6, azul[@@@]moc",5,13.05,D,teros,,
"notebook, maletin/mochila",nbacte9023gr,"mochila teros te-acs9023gr, poliéster, soporta notebooks de hasta 15.6, gris + marró",4,13.05,D,teros,,
"notebook, maletin/mochila",nbacte9024br,"mochila teros te-acs9024br, poliéster + pu, soporta nbs de hasta 15.6, negro[@@@]la ",20,18.99,D,teros,,
"notebook, maletin/mochila",nbacte9025bk,"mochila para viajes teros te-9025bk, nylon, soporta notebooks de hasta 15.6, negro[@",20,24.02,D,teros,,
"notebook, maletin/mochila",nbacterids18560,"mochila teros te-ids18560, poliéster, soporta notebooks de hasta 15.6, negro[@@@]moc",0,10.0,D,teros,,
"notebook, maletin/mochila",nbacterids18570,"mochila teros te-ids18570, poliéster, soporta notebooks de hasta 15.6, negro[@@@]moc",18,9.95,D,teros,,
"notebook, maletin/mochila",nbacterids18582,"mochila teros te-ids18582, poliéster, soporta notebooks de hasta 15.6, gris[@@@]moch",19,15.38,D,teros,,
"notebook, maletin/mochila",nbacterids18588,"mochila gamer teros te-ids18588, poliéster, soporta notebooks de hasta 15.6, negro +",20,15.88,D,teros,,
"notebook, maletin/mochila",zzachpteacs9021,mochilas teros verde - hp,20,99.5,Z,hp consumo,,
"notebook, maletin/mochila",zznbacte9011bl,zz moch te-acs9010 15\'' (seag,1,1004.0,Z,zz otras marcas,,
"notebook, maletin/mochila",zznbacte9020gr,mochila teros ( asus consumo),2,19.1,W,asus - consumo,,
"notebook, maletin/mochila",zzteacs9016,portacables te-acs9016,2,1004.0,Y,teamgroup,,
productos sin clasificar,zzacchp1x644aa,acc hpbackpack pro 15.6(intel),3,10049.0,W,intel corp,,
red wifi adaptadores usb,nwdldwa182,"adaptador usb inalámbrico d-link dwa-182, 2.4ghz/5ghz, 802.11ac, usb 2.0.[@@@]antena ",3,15.0,Y,d-link,,
red wifi ap empresa inter,nwdldapx2810,"access point d-link dap-x2810 nuclias connect ax1800, 1 x 1gbe (poe)/1 x rj45 console",2,177.38,W,d-link,$131.50,R5868: Detalle de #PROMOCIONR5868
red wifi router-adsl,nwdlm15-1,"router d-link ax1500 mesh, 1 x puerto gigabit ethernet lan/1 x puerto gigabit etherne",3,31.28,Y,d-link,,
red wifi tarjetas interna,nwdldwa548,"tarjeta wireless d-link dwa-548, 802.11g/n, 300 mbps, pci-e, 2dbi.[@@@]2 antenas desm",5,12.38,Y,d-link,$10.82,R5863: Detalle de #PROMOCIONR5863
red wifi tarjetas interna,nwdldwa582,"tarjeta wireless d-link dwa-582 ac1200 dual band,2.4 / 5 ghz, 802.11 b/g/n/ac, pci-e ",3,26.03,W,d-link,,
"red, router y componentes",zznwdldir615a,d-link wirles router (seagate),2,9999999.99,Z,seagate,,
rep tb - otros hw,accadapter2am,"adaptador de energía advance ac5020, 110- 220v, 2.0a, 5vdc, 0.4a.[@@@]",9,1.11,Z,advance computer corp,,
servicios otros,zzxcomision,comision por ventas,20,73.3,Z,servicios e intangibles,,
sillas gamer,accte8126b,"silla gamer teros te-8126b, azul y blanco[@@@]la silla gamer teros te-8126b ofrece un",1,108.54,D,teros,,
smart home - camaras,nwshte90601w,"cámara inteligente (interna fija) teros te-90601w, resolución 3 mp, wi-fi, color blan",9,13.97,D,teros,,
smart home - camaras,nwshte90602w,"cámara inteligente (interna fija) teros te-90602w, resolución 3 mp, wi-fi, color blan",20,17.99,D,teros,,
smart home - camaras,nwshte90603n,"cámara inteligente teros te-90603n, resolución 3 mp, wi-fi, color negro[@@@]protege t",12,44.72,D,teros,,
smart home - camaras,nwshte90604w,"cámara foco inteligente teros te-90604w, socket e27, 3 mp, luz led 5w, wi-fi[@@@]ilum",1,19.1,D,teros,,
smart home - enchufes,smhoente9101w,"enchufe / tomacorriente inteligente teros te-9101w, wi-fi, incluye 1 x toma, color bl",19,5.03,D,teros,,
smart home - enchufes,smhoente9102w,"tomacorriente inteligente teros te9102w, incluye 2 x tomas / 2 x usb / wi-fi, color b",20,8.04,D,teros,,
smart home - luces,smholite9103rgb,"foco inteligente led teros te-9103rgb, iluminación rgb, potencia de 9w, socket e27, w",20,4.52,D,teros,,
smart home - luces,smholite9106rgb,"foco inteligente led teros te-9106rgb, iluminación rgb, potencia de 13w, socket e27, ",20,6.93,D,teros,,
"software, antivirus",swb11010054,bd antivirus plus 1pc 12m,19,5.03,Y,bit defender,,
"software, antivirus",swb11020057,"software bitdefender internet security, licencia para 1pc+1 adicional, 12 meses + 3 g",2,18.82,W,bit defender,,
"software, antivirus",swb11020058,"software bitdefender internet security, licencia para 3 pcs, 12 meses + 3 gratis.[@@@",2,21.97,W,bit defender,,
"software, antivirus",swkl1041d5efs,"kaspersky standard edition, para unos 5 dispositivos, licencia de 1 año[@@@]compatibl",3,33.72,W,kaspersky,,
"software, antivirus",swnods11010217,eset antivirus nod 32 2024 1pc,7,24.62,D,eset,,
"software, antivirus",sws11010220,eset ant nod32 2x1 2024 bts,10,24.72,D,eset,,
"software, antivirus",sws11010225,eset antivirus nod 32 2025 5pc,17,48.24,Y,eset,,
"software, antivirus",sws11010227,eset avnod32 av 1 pc (2x1)+1mg,20,24.32,Y,eset,,
"software, antivirus",sws11030169,"software eset home security ultimate para 5 pcs, edicion especial (licencia de 13 mes",10,76.18,W,eset,,
"software, antivirus",sws11030179,eset home sec esential 2x1 bts,4,26.13,D,eset,,
"software, antivirus",sws11030191,eset hsec essen 2025 3d 1a,20,32.76,Y,eset,,
"software, antivirus",sws11030192,eset hsec essen 2025 6d 13m,5,53.04,Y,eset,,
"software, antivirus",sws11030200,eset h essen 1 pc (2x1) + 1 mg,20,25.93,Y,eset,,
"software, antivirus",sws11030202,eset home premium 1 pc 30% off,20,20.75,Y,eset,,
ssd 2.5 sata,ssd1ttfvulcanz,"unidad en estado solido t-force vulcan z, 1tb, sata 6gb/s, 2.5, negro, dc +5v[@@@]ve",2,43.82,P,teamgroup,,R7519: Promo 10 + 1 SSD 1TB T-FORCE VULCAN Z 2.5
ssd 2.5 sata,ssd1ttgcx2s6g,"unidad de estado solido teamgroup cx2, 1tb, sata 6.0 gb/s, 2.5, ecc, dc +5v[@@@]velo",9,42.81,F,teamgroup,,R7522: Promo 10 + 1  SSD 1TB TG CX2 2.5   SATA III
ssd 2.5 sata,ssd960gmssps270,unidad de estado sólido externo msi spatium s27 sata 25 960gb[@@@]una unidad de esta,18,45.63,S,msi,,
ssd 2.5 sata,ssdhp345m8aa,unidad en estado solido hp ssd s650 2.5 240gb sata iii 6gb/s[@@@]velocidad de escrit,19,17.59,P,hp consumo storage,,
ssd 2.5 sata,ssdktsa400s240g,"unidad de estado solido kingston a400, 240gb, sata 6gb/s, 2.5, 7mm, tlc.[@@@]velocid",0,19.75,F,kingston,,
ssd 2.5 sata,ssdktskc6001024,"unidad en estado solido kingston kc600, 1024gb, sata rev 3.0 (6 gb/s)[@@@]factor de f",9,90.45,F,kingston,,
ssd 2.5 sata,ssdktskc6002048,"unidad en estado solido kingston kc600, 2048gb, sata iii (6gb/seg)[@@@]factor de form",9,169.34,F,kingston,,
ssd 2.5 sata,ssdktskc600512g,"unidad en estado solido kingston kc600, 512gb, sata 6.0 gbps, 2.5, 7mm.[@@@]velocida",1,52.26,F,kingston,,
ssd 2.5 sata,ssdln5sd1n53085,"unidad en estado solido lenovo ls800, 1920gb, sata iii, 6.0 gb/s, 2.5[@@@]velocidad ",5,87.03,P,lenovo - storage,,
ssd 2.5 sata,ssdsm870evo1tb,"unidad en estado solido samsung 870 evo, 1tb, 2.5, sata 6gb/s[@@@]velocidad de lectu",0,98.49,P,samsung,,
ssd 2.5 sata,ssdsm870evo2tb,"unidad en estado solido samsung 870 evo, 2tb, 2.5, sata 6gb/s[@@@]velocidad de lectu",4,171.75,P,samsung,,
ssd 2.5 sata,ssdwds100t3b0a,"unidad en estado solido western digital blue sa510, 1tb, sata 6gb/s, 2.5, 7mm.[@@@]v",20,69.35,P,western digital,,
ssd 2.5 sata,ssdwds100t3g0a,"unidad en estado solido western digital green, wds100t3g0a, 1tb, sata 6gb/s, 2.5, 7m",20,39.7,P,western digital,,
ssd 2.5 sata,ssdwds200t2g0a,"unidad en estado solido western digital green, wds200t2g0a, 2tb, sata 6gb/s, 2.5, 7m",5,79.4,W,western digital,,
ssd 2.5 sata,ssdwds200t3b0a,"unidad en estado solido western digital blue, wds200t3b0a, 2tb, sata 6gb/s, 2.5, 7mm",1,122.61,P,western digital,,
ssd 2.5 sata,ssdwds250g3b0a,"unidad en estado solido western digital blue sa510, 250gb, sata 6gb/s, 2.5, 7mm.[@@@",2,37.64,P,western digital,$34.95,R5947: Detalle de #PROMOCIONR5947
ssd 2.5 sata,ssdwds480g3g0a,"unidad en estado solido western digital green, wds480g3g0a, 480gb, sata 6gb/s, 2.5, ",20,24.22,P,western digital,,
ssd 2.5 sata,ssdwds500g3b0a,"unidad en estado solido western digital blue sa510, 500gb, sata 6gb/s, 2.5, 7mm.[@@@",5,47.24,P,western digital,,
ssd m.2 nvme,ssdkt3000m1024,"unidad en estado solido kingston kc3000, 1024gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloc",2,84.02,F,kingston,,
ssd m.2 nvme,ssdkt3000m2048,"unidad en estado solido kingston kc3000, 2048gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloc",10,141.71,F,kingston,,
ssd m.2 nvme,ssdktfyr500,"unidad en estado solido kingston fury renegade 500gb, m.2 2280 pcie 4.0 nvme.[@@@]vel",5,56.88,F,kingston,,
ssd m.2 nvme,ssdktfyrd2000,"unidad en estado solido kingston fury renegade 2tb, m.2 2280 pcie 4.0 nvme.[@@@]veloc",1,142.71,F,kingston,,
ssd m.2 nvme,ssdktkc3000m512,"unidad en estado solido kingston kc3000, 512gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloci",6,55.28,F,kingston,,
ssd m.2 nvme,ssdktsfyrsk1000,"unidad en estado solido kingston fury renegade 1tb, m.2 2280 pcie 4.0 x4 nvme.[@@@]ve",4,98.39,S,kingston,,
ssd m.2 nvme,ssdktsnv3m1000,unidad en estado solido kingston 1000gb nv3 pcie 4.0 nvme m.2 ssd[@@@],20,46.73,S,kingston,,
ssd m.2 nvme,ssdktsnv3m2000,unidad en estado solido kingston 2000gb nv3 pcie 4.0 nvme m.2 ssd[@@@],20,100.1,S,kingston,,
ssd m.2 nvme,ssdln5sd1n53071,"unidad en estado solido lenovo ln960, 4tb, m.2 2280, pcie gen 4 x4, nvme 2.0[@@@]velo",1,247.13,S,lenovo - storage,,
ssd m.2 nvme,ssdln5sd1n53073,"unidad en estado solido lenovo ln860, 1tb, m.2 2280, pcie gen 3 x4, nvme 1.4[@@@]velo",9,46.03,P,lenovo - storage,,R7363: Llevalo a $44.00!! Compra (10) SSD LENOVO LN860 1TB NVME
ssd m.2 nvme,ssdln5sd1n53082,"unidad en estado solido lenovo ln960, 1tb, m.2 2280, pcie gen 4 x4, nvme 2.0[@@@]velo",1,68.84,S,lenovo - storage,,
ssd m.2 nvme,ssdln5sd1p69441,"unidad en estado solido lenovo ln950, 500gb, m.2 2280, pcie gen 4 x4, nvme 2.0[@@@]ve",2,33.77,P,lenovo - storage,,
ssd m.2 nvme,ssdln5sd1p69442,"unidad en estado solido lenovo ln950, 2tb, m.2 2280, pcie gen 4 x4, nvme 2.0[@@@]velo",5,103.01,P,lenovo - storage,,
ssd m.2 nvme,ssdln5sd1p69443,"unidad en estado sólido lenovo ln950, 4tb, m.2 2280, pcie gen 4 x4, nvme 2.0[@@@]velo",8,202.51,S,lenovo - storage,,
ssd m.2 nvme,ssdwds100t2g0c,"unidad en estado solido wd green sn350 nvme 1tb m.2 2280, pcie gen3 x4 nvme v1.3[@@@]",20,40.6,P,western digital,,
ssd m.2 nvme,ssdwds200t1r0c,"unidad en estado sólido western digital wd red sn700 nvme 2tb, pcie gen3 x4, m.2 2280",10,293.46,S,western digital,$268.00,R5949: Detalle de #PROMOCIONR5949
ssd m.2 nvme,ssdwds200t2xhe,"unidad en estado solido western digital black sn850x nvme 2tb, m.2 2280, pcie gen 4.0",0,187.43,P,western digital,$161.20,R5956: Detalle de #PROMOCIONR5956
ssd m.2 nvme,ssdwds200t3x0e,unidad en estado solido western digital black sn770 nvme 2tb m.2 2280 pcie gen4 x4[@@,4,142.21,P,western digital,,
ssd m.2 nvme,ssdwds200t3x0g,unidad en estado solido western digital black sn770m nvme 2tb m.2 2230 pcie gen4 x4[@,5,220.6,S,western digital,,
ssd m.2 nvme,ssdwds250g2g0c,"unidad en estado solido western digital green sn350 nvme, 250gb m.2 2280[@@@]interfaz",20,21.31,P,western digital,,
"suminist p/impr, botellas",stept504120,"botella de tinta epson t504, color negro, contenido 127ml, para impresoras epson l416",6,8.16,W,epson,,R7174: Compra 2 Kits de Botellas T504 por $61.72+igv y llevate una T504 negra gratis!
"suminist p/impr, botellas",stept504220,"botella de tinta epson t504220-al, color cyan, contenido 70ml.[@@@]para impresoras ep",10,7.68,W,epson,,
"suminist p/impr, botellas",stept504320,"botella de tinta epson t504320-al, color magenta,contenido 70ml.[@@@]para impresoras ",17,7.68,W,epson,,
"suminist p/impr, botellas",stept504420,"botella de tinta epson t504420-al, color amarillo, contenido 70ml.[@@@]para impresora",1,7.68,W,epson,,
"suminist p/impr, botellas",stept544120,"botella de tinta epson t544120-al, color negro, contenido 65ml.[@@@]para impresoras e",20,7.66,X,epson,,R7175: Compra 2 Kits Botellas T544 por $60.68+igv y llevate una T544 negra gratis!
"suminist p/impr, botellas",stept664120,"botella de tinta epson t664120, color negro, contenido 70ml, para impresoras epson l2",20,7.63,Z,epson,,R7176: Compra 2 Kits Botellas T664 por $60.40+igv y llevate una T664 negra gratis!
"suminist p/impr, botellas",stept664220,"botella de tinta epson t664220, color cyan, contenido 70ml, para impresoras epson l20",17,7.63,Z,epson,,
"suminist p/impr, botellas",stept664320,"botella de tinta epson t664320, color magenta, contenido 70ml, para impresoras epson ",20,7.63,Z,epson,,
"suminist p/impr, botellas",stept664420,"botella de tinta epson t664420, color amarillo, contenido 70ml, para impresoras epson",0,7.63,Z,epson,,
"suminist p/impres, tintas",stept748xxl320,"cartucho de tinta epson 748xxl, magenta, alto rendimiento, para epson workforce pro.[",1,50.15,W,epson,,
"suminist p/impres, tintas",stept748xxl420,"epson 748, capacidad extra alta.[@@@]copatible con workforce pro wf-6090, wf-6590, wf",1,50.15,W,epson,,
"suminist p/impres, tintas",stprcangi-13bk,botella de tinta canon gi-13 / color negro / 70ml[@@@]compatibles con impresoras de t,16,11.61,W,canon,,
t celulares basicos,tcadvhl2460bk,"teléfono celular senior 4g advance hl2460, 1.77,radio fm wireless, desbloqueado[@@@]",20,14.07,D,advance computer corp,,
t celulares basicos,tcadvhl2460bkrd,"teléfono celular senior 4g advance hl2460, 1.77,radio fm wireless, desbloqueado.[@@@",9,14.07,D,advance computer corp,,
t celulares basicos,tcadvhl2460blbk,"teléfono celular senior 4g advance hl2460, 1.77,radio fm wireless, desbloqueado.[@@@",13,14.07,D,advance computer corp,,
t celulares basicos,tclblt1418bk,"teléfono celular básico 4g landbyte lt1418, 2.8,dual sim, radio fm, desbloqueado.[@@",20,15.38,D,landbyte,,
t celulares basicos,tclblt1418bl,"teléfono celular básico 4g landbyte lt1418, 2.8,dual sim, radio fm, desbloqueado.[@@",20,15.38,D,landbyte,,
t celulares basicos,tclblt1418gry,"teléfono celular básico 4g landbyte lt1418, 2.8,dual sim, radio fm, desbloqueado.[@@",20,15.38,D,landbyte,,
t celulares basicos,tclblt1418rd,"teléfono celular básico 4g landbyte lt1418, 2.8,dual sim, radio fm, desbloqueado.[@@",20,15.38,D,landbyte,,
t celulares basicos,tclblt1448bk,"teléfono celular flip 4g landbyte lt1448, 1.77, dual sim, radio fm, desbloqueado.[@@",20,22.26,D,landbyte,,
t celulares basicos,tclblt1448bl,"teléfono celular flip 4g landbyte lt1448, 1.77, dual sim, radio fm, desbloqueado.[@@",20,22.26,D,landbyte,,
t celulares basicos,tclblt1448gry,"teléfono celular flip 4g landbyte lt1448, 1.77, dual sim, radio fm, desbloqueado.[@@",20,22.26,D,landbyte,,
t celulares basicos,tclblt1448rd,"teléfono celular flip 4g landbyte lt1448, 1.77, dual sim, radio fm, desbloqueado.[@@",20,22.26,D,landbyte,,
"t celulares, accesorios",acctcte7052n,"batería externa / powerbank teros te-7052n, 8000 mah, pd 20w, magnético[@@@]mantén tu",6,19.1,D,teros,,
"t celulares, accesorios",accte7055n,"estabilizador de cardan, para telefono bt inalambrico de 3 ejes.[@@@]antivibración, s",3,57.29,D,zz otras marcas,,
"t celulares, smartwatches",accte8081b,"reloj inteligente teros te-8081b, 1.43 amoled, ip68, bluetooth 5.3, negro[@@@]este r",20,27.64,D,teros,,
"t celulares, smartwatches",accte8084n,"reloj inteligente teros te-8084n, 1.85 amoled, ip68, bluetooth 5.3, negro[@@@]este r",6,20.1,D,teros,,R6464: PROMO (4+1) POR LA COMPRA DE SMART WATCH TE8084 BLACK
tablet android,tablenzada0354p,"tablet lenovo tab m11, 11 wuxga (1920x1200) ips (in-cell/10-point multi-touch)[@@@]c",7,175.88,D,lenovo - idea,$139.00,R6798: Detalle de #PROMOCIONR6798
tablet android,tbadvnp6050gry,"tablet advance novapad np6050, 10.36 ips 2000*1200, 8gb ram, 128gb, android 14 , 4g ",10,125.63,D,advance computer corp,$118.00,R6862: Detalle de #PROMOCIONR6862
tablet android,tbadvnp6070sl,"tablet advance novapad np6070, 10.95 ips 1920*1200, 8gb ram, 128gb, android 14 , 4g ",10,125.63,D,advance computer corp,$117.00,R6863: Detalle de #PROMOCIONR6863
tablet android,tbadvpr5850bk3,"tablet advance prime pr5850, 7 1024x600, android8.1, 3g, dual sim, 16gb, ram 1gb.[@@",15,27.64,Y,advance computer corp,,
tablet android,tbadvpr5850bl3,"tablet advance prime pr5850, 7 1024x600, android8.1, 3g, dual sim, 16gb, ram 1gb.[@@",17,27.64,Y,advance computer corp,,
tablet android,tbadvsp5702bk3,"tablet advance smartpad sp5702, 10.1 ips 1920*1200, 32gb, 4gb ram, android 10 , 4g l",2,105.53,Y,advance computer corp,$89.00,R6843: Detalle de #PROMOCIONR6843
tablet android,tbadvsp5705sl,"tablet advance smartpad sp5705, 10.1 ips 800 x 1280, 64gb, 2gb ram, android 14 , 4g ",9,95.48,D,advance computer corp,$76.00,R6864: Detalle de #PROMOCIONR6864
tablet android,tbadvsp5705slk,"tablet advance smartpad sp5705, 10.1 ips 800 x 1280, 64gb, 2gb ram, android 14 , 4g ",20,95.48,D,advance computer corp,$76.00,R6853: Detalle de #PROMOCIONR6853
tablet android,tbadvsp5737bkm,"tablet advance sp 5737, 10.1 1920x1200, 32gb, 2gb ram, android[@@@]procesador 4 núcl",18,70.25,D,advance computer corp,$65.00,R6861: Detalle de #PROMOCIONR6861
tablet android,tbadvtr6965bl,"tablet advance intro tr6965, 7 ips 1024x600, android 12 go edition , 32gb, 2gb ram, ",20,61.31,D,advance computer corp,$46.00,R6912: Detalle de #PROMOCIONR6912
tablet android,tbadvtr6965rd,"tablet advance intro tr6965, 7 ips 1024x600, android 12 go edition , 32gb, 2gb ram, ",12,61.31,D,advance computer corp,$46.00,R6854: Detalle de #PROMOCIONR6854
tablet android,tbadvtr7996blu,"tablet advance intro tr7996, 7 ips 1024x600, android 11 go, 3g, dual sim, 32gb, ram ",9,64.82,D,advance computer corp,$56.00,R6860: Detalle de #PROMOCIONR6860
tablet android,tbadvtr7996pnk,"tablet advance intro tr7996, 7 ips 1024x600, android 11 go, 3g, dual sim, 32gb, ram ",9,64.82,D,advance computer corp,$56.00,R6859: Detalle de #PROMOCIONR6859
tablet android,tbadvtr7996yll,"tablet advance intro tr7996, 7 ips 1024x600, android 11 go, 3g, dual sim, 32gb, ram ",20,64.82,D,advance computer corp,$56.00,R6858: Detalle de #PROMOCIONR6858
tablet android,tbadvtr8990blum,"tablet advance intro tr8990, 7 ips 1024x600, android 14 go, 4g, dual sim, 32gb, ram ",20,79.4,D,advance computer corp,$66.00,R6865: Detalle de #PROMOCIONR6865
tablet android,tbadvtr8990prlm,"tablet advance intro tr8990, 7 ips 1024x600, android 14 go, 4g, dual sim, 32gb, ram ",15,79.4,D,advance computer corp,$66.00,R6866: Detalle de #PROMOCIONR6866
